#label len H_moment C C_dens A_index Aro B_index H_ratio I_index Iep Helix
-1 70 0.0185253 5 0.000844053 118.571 0.0571429 0.0164286 0.485714 17.0557 10.7061 0.357143
1 9 0.197589 2 0.00284426 195.556 0 1.34333 0.666667 45.1111 12.1309 0.666667
1 19 0.940182 9 0.00409735 117.895 0.105263 2.56421 0.368421 34.5368 12.4741 0.736842
-1 12 0.341115 5 0.00338126 8.33333 0.166667 4.57333 0.166667 63.8333 11.519 0
1 41 0.162943 9 0.00212102 61.7073 0 2.81512 0.365854 77.1463 11.1724 0.097561
1 12 0.637444 3 0.00276881 130 0.0833333 0.444167 0.416667 3.99167 11.6768 0.666667
1 20 0.352216 2 0.0012555 161 0.15 -1.848 0.7 26.63 9.76953 0.6
1 13 0.254074 1 0.00113093 22.3077 0.461538 -0.529231 0.153846 15.7538 10.709 0
1 30 0.0969469 3 0.00123427 104.333 0 0.796333 0.5 -12.6567 9.99561 0.8
1 12 0.569218 3 0.0021549 162.5 0.0833333 -0.263333 0.416667 50.8917 10.9868 0.75
-1 13 0.169003 1 0.00134951 30 0.153846 1.88231 0.230769 64.2077 8.88965 0
1 19 0.880421 3 0.00168377 117.895 0.105263 2.82 0.421053 17.9789 11.3901 0.736842
-1 26 0.385567 3 0.000963368 90.3846 0.153846 3.14077 0.346154 69.9077 10.1406 0.730769
-1 18 0.658001 4 0.00214891 108.333 0.166667 2.13278 0.444444 62.2 11.6885 0.611111
-1 37 0.189757 -1 -0.000432197 102.703 0.162162 1.79054 0.297297 27.8811 4.44434 0.648649
-1 13 0.243272 3 0.00199506 30 0.0769231 2.90769 0.230769 72.7462 12.1309 0
1 21 0.31122 2 0.00101684 148.571 0 -1.17381 0.47619 19.4048 9.85938 0
-1 9 0.655421 3 0.00361442 173.333 0 0.137778 0.555556 1.98889 10.6914 0.555556
-1 18 0.116667 0 0.000399388 86.6667 0 -0.745556 0.555556 38.6889 7.4541 0
-1 30 0.203882 8 0.00267083 16.3333 0.0333333 3.446 0.2 51.05 11.3887 0.0666667
-1 22 0.31825 6 0.00257075 53.1818 0.136364 3.09182 0.272727 48.1136 10.9668 0
-1 30 0.104491 3 0.00110534 65.6667 0.133333 -0.832333 0.5 0.673333 10.5637 0.333333
1 37 0.106568 2 0.000737949 108.108 0.027027 0.174865 0.432432 -3.59189 9.63281 0.486486
1 22 0.410775 1 0.000896011 150.909 0.0454545 -0.366364 0.545455 17.2273 11.4004 0.636364
1 19 0.0867326 7 0.00399686 25.7895 0 4 0.157895 39.3316 12.4551 0
1 12 0.633681 3 0.00276494 130 0.0833333 0.025 0.416667 53.2667 11.1567 0.75
-1 14 0.295506 2 0.00171872 62.8571 0.285714 1.29643 0.214286 48.2929 10.416 0
1 33 0.149452 1 0.000559716 106.364 0 0.605758 0.454545 19.1545 8.8833 0.363636
-1 38 0.344772 2 0.000470302 143.684 0.0263158 1.85526 0.394737 103.595 10.6309 0.947368
1 19 0.251331 0 0.000481795 41.0526 0.157895 1.93421 0.315789 11.1737 10.582 0.0526316
-1 13 0.342065 1 0.00136484 23.0769 0 3.48615 0.384615 -3.83077 8.92773 0.153846
1 21 0.354641 1 0.000920997 143.81 0 -1.48238 0.52381 11.6952 8.91309 0.0952381
-1 39 0.173077 2 0.000673954 50 0.0512821 2.99846 0.25641 70.5308 9.62061 0.0769231
-1 24 0.981051 10 0.00330905 109.583 0.208333 3.67458 0.333333 91.1042 12.0269 0.708333
1 21 0.341829 1 0.000921467 134.286 0 -1.24429 0.52381 15.3619 8.91309 0
1 29 0.225868 4 0.00155182 117.586 0.0689655 0.385517 0.482759 5.83793 10.5127 0.275862
-1 28 0.266276 0 -4.69702e-05 93.9286 0.0357143 1.07893 0.392857 62.2143 5.78125 0.178571
-1 14 0.386428 0 -1.34532e-06 83.5714 0 2.44929 0.214286 60.7786 6.875 0
-1 14 0.109736 0 -2.2622e-06 195 0.285714 -2.22571 0.714286 3.22143 6.75 0.571429
1 19 0.383463 0 0.000498169 66.8421 0.105263 -0.0494737 0.368421 50.8158 10.0254 0
-1 47 0.0816966 5 0.00105602 51.9149 0.0425532 2.20532 0.361702 71.1809 8.56885 0.148936
1 20 0.353011 2 0.00127685 151.5 0.15 -1.566 0.75 17 9.76953 0.75
-1 20 0.641702 6 0.00240061 117 0.15 1.445 0.35 -1.98 11.5869 0.8
1 24 0.287059 2 0.00117113 146.25 0.0416667 -1.3275 0.666667 34.6083 9.76953 0.333333
1 27 0.220057 4 0.00170708 115.926 0 0.252593 0.518519 9.62593 10.4004 0.592593
-1 12 0.268393 3 0.00210325 8.33333 0.166667 4.57167 0.166667 46.4333 11.2881 0.0833333
1 29 0.312246 6 0.00220004 147.931 0.0689655 -0.605172 0.482759 -3.35517 11.4526 0.344828
-1 6 0.173217 -1 -0.00136481 113.333 0.166667 -1.24667 0.666667 37.3 3.15039 0
-1 24 0.575753 2 0.000854704 122.083 0 0.915833 0.458333 0.575 10.4224 0.75
-1 4 0.397227 -1 -0.00198987 97.5 0 4.04 0.25 7.5 3.94434 0
1 21 0.204148 0 -0.000426283 69.5238 0.190476 -0.648095 0.333333 28.1576 5.09766 0
-1 35 0.17077 2 0.000742085 61.4286 0.2 0.950286 0.285714 7.92 10.1479 0.0857143
-1 20 0.0813783 -1 -0.000488276 82.5 0.15 0.741 0.35 9.3 3.73242 0
1 20 0.549493 9 0.00403536 102.5 0 4.2315 0.3 41.845 12.1899 0.8
1 20 0.38225 1 0.000991132 93 0.05 -0.1945 0.45 -6.9 9.85938 0.2
-1 36 0.260921 0 2.23286e-05 65.2778 0.138889 2.93833 0.25 60.3111 7.5625 0.527778
-1 18 0.687356 4 0.00216213 102.778 0.166667 2.18111 0.388889 72.9 11.6885 0.111111
-1 18 0.26597 4 0.00209332 37.7778 0.222222 2.64667 0.388889 13.0444 9.56689 0
1 19 0.0300762 0 0.000383212 15.2632 0.157895 1.32842 0.368421 80.0316 7.81934 0
-1 12 0.55689 1 0.000687773 65 0.0833333 3.4175 0.25 58.9583 8.76172 0
1 41 0.108999 -3 -0.000737554 9.5122 0.170732 2.61146 0.243902 12.1976 4.09839 0
1 12 0.549739 3 0.00217009 97.5 0.0833333 1.06333 0.333333 38.2333 11.5723 0.583333
-1 15 0.220588 5 0.00278106 45.3333 0.266667 4.57733 0.333333 208.807 12.4014 0.2
1 21 0.422234 2 0.00137856 139.048 0 -0.891905 0.52381 7.65238 9.87109 0
1 24 0.60276 3 0.00147616 117.917 0.0833333 -0.0629167 0.416667 43.3542 11.6768 0.333333
-1 7 0.168317 0 0.000297078 41.4286 0 0.837143 0.142857 -21.0571 7.86719 0
1 36 0.250147 3 0.000993154 102.778 0.0555556 0.949722 0.416667 16.7583 10.062 0.222222
-1 13 0.119217 0 -2.53019e-06 172.308 0.230769 -1.46 0.615385 2.7 6.75 0.538462
1 18 0.487824 2 0.00162038 178.889 0 -0.960556 0.555556 -18.3278 10.9868 0.444444
-1 44 0.156997 2 0.00055993 44.3182 0.113636 1.65205 0.340909 35.1818 8.1189 0.113636
-1 8 0.281416 0 0.00100076 85 0.25 -0.635 0.625 53 10.0254 0
1 21 0.137949 6 0.00235359 97.619 0.0952381 3.18905 0.333333 94.7 12.2935 0.380952
1 24 0.399556 2 0.000910833 105.833 0.0833333 0.214167 0.458333 2.21667 11.4004 0.208333
-1 19 0.340869 1 0.000459789 5.26316 0.157895 2.61263 0.210526 34.0474 8.66406 0.210526
1 25 0.342126 2 0.000863971 117.2 0.04 -0.4048 0.44 -16.4 10.4219 0.52
1 12 0.637459 2 0.00213658 130 0.0833333 0.265 0.416667 3.99167 11.5723 0.666667
-1 25 0.368747 1 0.000695087 50.8 0.04 3.1944 0.24 31.304 9.84277 0.32
-1 35 0.129161 4 0.00121204 61.4286 0.2 1.04486 0.285714 20.1429 10.5254 0.171429
1 13 0.696477 1 0.00137769 165.385 0.153846 -0.865385 0.692308 -3.83077 11.4004 0.769231
1 23 0.473766 0 0.000420723 110.435 0.0434783 0.430435 0.391304 7.9913 9.72949 0.478261
1 21 0.354273 1 0.000942507 152.857 0 -1.52095 0.52381 -6.64762 8.91309 0
-1 24 0.905182 10 0.00346675 109.583 0.166667 2.48583 0.333333 48.2083 11.8604 0.708333
-1 50 0.158075 0 0.000113319 33.2 0.16 1.5674 0.36 29.754 7.33447 0
1 18 0.0425552 3 0.00145776 65 0.0555556 2.92667 0.166667 46.65 11.8135 0
1 24 0.591764 6 0.00215235 105.833 0.0833333 2.4125 0.333333 76.5542 12.707 0.583333
-1 16 0.457803 1 0.00116454 176.875 0.0625 -1.24937 0.5 -0.9875 10.709 0.625
1 8 0.581146 2 0.00284183 61.25 0.125 3.98375 0.25 108.463 12.1309 0
-1 11 0.191258 -1 -0.00078763 141.818 0.0909091 0.917273 0.454545 4.87273 3.73242 0
1 44 0.123531 -1 -0.000295903 59.7727 0.136364 0.956364 0.363636 18.8182 4.4375 0.0227273
1 16 0.374401 0 0.000622131 164.375 0.0625 -1.47563 0.5 0.1875 10.0254 0
-1 16 0.141079 0 -2.04666e-06 188.75 0.25 -1.9875 0.6875 4.06875 6.75 0.625
1 38 0.186921 3 0.000885448 61.5789 0.0789474 1.55079 0.421053 42.8895 8.41064 0
-1 20 0.668742 6 0.00241396 112 0.15 1.489 0.35 -11.61 11.5869 0.75
1 24 0.282298 1 0.000749644 142.083 0.0833333 -0.91125 0.666667 33.6583 8.92969 0.125
1 29 0.310485 2 0.00102973 121.379 0.0344828 -0.485517 0.517241 -6.5931 10.6904 0.758621
-1 24 0.348656 3 0.00145916 97.9167 0.166667 -1.00042 0.666667 35.2625 10.2651 0.583333
1 33 0.166963 2 0.000858112 115.455 0 0.578788 0.454545 25.8636 9.69336 0.393939
-1 22 0.220761 6 0.00257075 53.1818 0.136364 3.09182 0.272727 44.1818 10.9668 0
-1 14 0.181214 4 0.00265511 42.1429 0.357143 1.73929 0.428571 0.857143 12.1797 0.5
1 27 0.223188 2 0.0011335 126.667 0.037037 -0.355185 0.481481 7.24815 10.4084 0.703704
-1 29 0.443669 -1 -0.000535112 53.7931 0.103448 3.28 0.172414 78.8517 4.65796 0.862069
-1 29 0.0893412 0 -0.000137322 43.4483 0.0689655 0.588966 0.344828 53.7724 5.75 0
1 33 0.205586 2 0.000832608 91.8182 0.0606061 0.712727 0.454545 24.3576 9.69336 0.333333
-1 15 0.733761 5 0.00333926 142.667 0.0666667 0.594 0.4 -14.96 11.374 0.333333
-1 47 0.0818424 4 0.000868652 51.9149 0.0425532 2.12234 0.361702 75.2787 8.33838 0.148936
-1 8 0.575776 6 0.00590061 0 0.125 8.07875 0 121.1 12.4453 0
-1 4 0.47134 0 0.00277113 75 0 0.03 0.75 7.5 10.0254 0
-1 31 0.426299 -1 -0.000508734 75.4839 0.0967742 2.80677 0.225806 55.2484 4.53955 0.709677
-1 8 0.625207 3 0.00360455 12.5 0.125 6.47875 0.25 102.25 11.8516 0
-1 11 0.30699 2 0.00251755 0 0 3.05 0.181818 28.9909 9.77002 0
-1 22 0.251697 6 0.00256986 35.4545 0.136364 3.61727 0.227273 33.4909 10.9668 0
-1 18 0.223981 -1 -0.000555586 157.222 0.0555556 -1.24111 0.666667 13.5889 2.92969 0.555556
-1 14 0.26253 1 0.000566928 0 0.357143 1.58571 0.214286 32.3786 8.6543 0.142857
1 23 0.245856 2 0.000908606 118.696 0.0434783 -0.252609 0.478261 -5.86522 10.4219 0.26087
-1 18 0.616296 4 0.0021578 124.444 0.222222 0.0822222 0.388889 2.15 11.2788 0.666667
-1 50 0.114721 2 0.00048261 48.8 0.1 1.4748 0.38 35.946 7.9126 0.1
1 19 0.444862 6 0.00252287 148.947 0.210526 -0.503158 0.578947 -6.17368 11.374 0.789474
-1 17 0.374647 0 0.000574341 143.529 0.117647 -2.02647 0.588235 6.13529 10.0254 0.176471
-1 30 0.231705 0 -9.24729e-05 74.6667 0.1 0.932333 0.4 37.5933 6.66016 0
1 37 0.100528 4 0.00126202 115.946 0.027027 -0.0172973 0.486486 23.7811 10.3076 0.351351
-1 37 0.146771 5 0.00110114 52.7027 0.216216 1.31919 0.297297 -0.454054 10.1864 0.27027
-1 18 0.607021 -2 -0.000900509 97.2222 0.222222 1.45278 0.388889 9.74444 3.82568 0.5
1 16 0.691621 3 0.00229833 189.375 0 -0.09375 0.625 10.8 11.6768 0.8125
1 13 0.470285 0 0.000686087 120 0.230769 -1.16769 0.615385 30.4077 10.0254 0.461538
-1 14 0.0623664 3 0.00213209 76.4286 0.0714286 5.82143 0.285714 130.871 11.575 0.428571
-1 12 0.601989 3 0.00202832 105.833 0 3.02167 0.5 45.2667 12.4014 0.75
-1 47 0.119729 1 0.000304143 18.7234 0.0851064 3.41872 0.276596 37.2383 7.66846 0.191489
-1 13 0.373669 8 0.00557235 15.3846 0.0769231 4.77615 0.230769 74.2 12.2563 0.230769
-1 12 0.653909 1 0.00130761 170.833 0.166667 -0.205833 0.583333 9.16667 10.0669 0.75
1 33 0.132037 1 0.000554876 100.606 0 0.911212 0.454545 22.0242 8.8833 0.424242
-1 28 0.498713 10 0.00275492 69.6429 0.25 2.5 0.321429 68.3964 12.7266 0.571429
1 20 0.659528 3 0.00161894 107 0.05 3.686 0.35 54.46 11.7163 0.55
-1 11 0.22117 0 8.1291e-05 97.2727 0.181818 -1.35273 0.363636 46.81 7.67188 0
1 31 0.477296 2 0.000980193 107.097 0.0322581 0.402258 0.419355 -10.071 10.5183 0.322581
1 22 0.3637 5 0.00233704 53.1818 0.0454545 2.60091 0.318182 38.5182 10.9443 0
-1 12 0.222011 0 -0.000108255 49.1667 0.166667 0.149167 0.416667 126.067 5 0
1 23 0.258985 5 0.0022726 55.2174 0.0434783 2.40913 0.347826 37.2783 10.9443 0.0434783
-1 41 0.0606738 0 0.0001202 28.5366 0.195122 2.32488 0.243902 65.639 7.42871 0
-1 33 0.332732 -1 -0.000252752 67.8788 0.121212 2.24212 0.242424 43.7245 4.60986 0.636364
1 18 0.364993 1 0.000972762 32.7778 0.0555556 3.10944 0.333333 95.7 8.92773 0
1 8 0.420542 2 0.00300031 61.25 0.125 1.64125 0.25 51.7625 10.9868 0
1 25 0.211355 3 0.00145591 116.8 0.04 -0.0568 0.52 26.108 10.2651 0.28
1 40 0.361709 6 0.00140806 51.25 0.125 2.50525 0.35 35.145 9.59814 0.075
1 8 0.29868 1 0.00114655 146.25 0.125 -0.51625 0.5 18.85 10.0254 0
1 8 0.164656 -1 -0.00110849 12.5 0.25 0.9525 0.375 -1.8625 3.15039 0
1 13 0.611371 0 0.000696823 180 0.0769231 -1.00538 0.538462 12.7385 9.83984 0.769231
-1 46 0.209729 6 0.00122926 19.1304 0.0869565 3.69413 0.304348 49.3174 8.84253 0.130435
-1 25 0.463743 6 0.00220593 82 0.12 0.5108 0.44 -16.788 10.7373 0.52
-1 26 0.544044 8 0.00273856 108.846 0.0384615 2.53731 0.346154 68.9462 12.3093 0.346154
1 21 0.548628 6 0.00273265 148.571 0.047619 3.08714 0.47619 117.824 12.8784 0.571429
-1 16 0.372028 0 0.000296072 195 0.0625 -0.916875 0.5 38.975 8.10938 0.75
1 16 0.282111 0 0.000540818 61.25 0.0625 0.76875 0.5 40.6625 8.10352 0.0625
-1 8 1.10258 3 0.00324496 0 0.5 5.97 0.5 151.95 12.5776 0
-1 23 0.274794 3 0.00159354 123.043 0.0434783 0.792609 0.391304 56.6435 12.1562 0.391304
-1 15 0.437304 3 0.0027728 118 0 -0.0633333 0.666667 1.75333 11.1567 0.8
1 20 0.418301 3 0.00139675 146.5 0.05 1.4415 0.5 78.335 11.8418 0.6
1 20 0.405282 0 0.000514896 185 0 -1.699 0.5 36.855 10.0254 0.15
1 18 0.4538 7 0.00338301 43.3333 0.0555556 4.80611 0.222222 52.1889 12.7119 0.166667
-1 38 0.369848 -2 -0.000671838 95.5263 0.0789474 2.49395 0.421053 52.0026 4.32642 0.921053
-1 11 0.833357 4 0.00379634 141.818 0.0909091 0.377273 0.454545 -17.9364 11.2788 0.636364
-1 8 0.14784 0 0.00108017 85 0.25 0.3075 0.5 46.2875 10.7422 0
-1 15 0.755744 5 0.00289401 78 0.266667 2.02867 0.266667 101.113 12.2012 0.6
1 33 0.18688 2 0.000862573 117.879 0.030303 -0.0421212 0.454545 4.1303 9.63281 0.272727
1 23 0.304654 2 0.00117792 93.4783 0.130435 0.879565 0.434783 20.6348 9.979 0.130435
1 29 0.242846 2 0.000919723 97.5862 0.0344828 0.860345 0.517241 10.8414 9.63281 0.586207
1 26 0.250613 5 0.00217882 150 0.0384615 -0.609615 0.5 -10.7385 11.374 0.115385
1 33 0.0547548 0 0.000299953 112.424 0.0909091 -0.354848 0.454545 39.5242 9.83984 0.181818
1 37 0.12381 3 0.0010505 115.676 0.027027 -0.0905405 0.459459 3.24865 10.1519 0.243243
1 21 0.366598 1 0.00100989 180.952 0 -1.92333 0.52381 12.4429 10.709 0.333333
-1 25 0.258661 5 0.00191374 31.2 0.08 3.6248 0.28 54.32 11.0024 0.4
-1 9 0.49045 0 0.000766968 216.667 0.333333 -1.85222 0.555556 187.689 10.7422 0.666667
-1 12 0.255356 0 -0.000773306 73.3333 0 0.824167 0.333333 -4.98333 5.03906 0
1 33 0.126555 1 0.000570712 121.212 0 0.238485 0.484848 19.1545 8.8833 0.484848
-1 15 0.336454 0 0.000656633 149.333 0.0666667 -0.81 0.533333 14.4667 9.83984 0
1 13 0.674108 0 -2.026e-06 127.692 0.153846 0.126154 0.538462 20.4769 6.8125 0.692308
-1 13 0.38678 2 0.00129954 112.308 0.0769231 2.87846 0.384615 54.5692 11.2217 0.615385
-1 29 0.138865 1 0.000627702 53.7931 0.0689655 1.62621 0.241379 9.84828 8.83984 0
1 29 0.465231 5 0.00208987 141.724 0 -0.615517 0.551724 24.5103 11.374 0.793103
-1 29 0.167017 1 0.000517135 40.3448 0.103448 0.541724 0.344828 14.8828 7.8252 0
-1 20 0.694263 5 0.00232604 112 0.15 2.463 0.4 56.98 11.948 0.5
1 11 0.63679 1 0.00158844 212.727 0 0.0290909 0.545455 1.37273 11.4004 0.727273
1 18 0.334101 2 0.00141184 54.4444 0.0555556 1.89278 0.5 49.6778 10.0361 0.444444
-1 9 0.684941 2 0.00227905 97.7778 0.333333 1.86111 0.333333 86.2444 12.1309 0.666667
-1 10 0.0984261 4 0.00416767 117 0 3.42 0.4 0.51 12.1797 0
1 15 0.609416 6 0.00351951 84.6667 0.2 2.04333 0.333333 5.38 11.8613 0.666667
1 14 0.175405 -1 -0.000639116 202.143 0.142857 -2.39286 0.642857 38.6143 3.15039 0.428571
1 40 0.144721 8 0.00190028 70.5 0.05 2.60025 0.4 30.3975 11.3423 0
-1 25 0.436562 9 0.00300234 39.2 0.16 3.6932 0.28 57.712 12.3113 0.4
-1 22 0.227704 6 0.0025563 53.1818 0.136364 3.18182 0.272727 37.35 10.9668 0.0909091
1 24 0.303977 2 0.00112105 122.083 0.125 -1.06958 0.666667 23.8583 9.76953 0.458333
1 12 0.532937 2 0.00212887 227.5 0 -0.418333 0.583333 63.7333 11.5723 0.666667
1 42 0.210069 8 0.00179758 57.8571 0.0714286 2.68024 0.357143 25.2429 11.3423 0
1 38 0.336003 8 0.00209947 71.5789 0 1.71211 0.421053 32.8158 10.4941 0.0526316
1 11 0.187124 3 0.00289736 248.182 0 0.590909 0.636364 3.44545 12.1562 0.636364
1 33 0.186892 2 0.000831674 100.606 0.0606061 0.430303 0.424242 6.07576 9.63281 0.242424
1 20 0.461432 3 0.00164695 54 0.1 2.3235 0.35 24.965 10.5906 0.85
-1 17 0.852531 5 0.00251173 114.706 0 3.30118 0.470588 95.0059 12.2766 0.411765
1 22 0.615322 2 0.000984992 128.636 0.0909091 0.510455 0.454545 42.5273 12.1016 0.318182
1 15 0.618968 6 0.00351951 84.6667 0.2 2.04333 0.333333 5.38 11.8613 0.666667
-1 10 0.125518 0 2.46862e-05 49 0.1 -0.23 0.4 37.91 7.07422 0
1 18 0.229469 4 0.00205997 37.7778 0.111111 4.46278 0.333333 65.1889 9.56543 0.388889
-1 18 0.591116 -2 -0.000889648 108.333 0.222222 1.355 0.388889 34.4722 3.82568 0.722222
-1 9 0.588702 4 0.00355922 43.3333 0.333333 5.85222 0.222222 199.822 12.5845 0
1 28 0.22795 6 0.00228421 139.286 0.0714286 -0.542857 0.464286 -6.225 11.4526 0.214286
-1 19 0.293415 5 0.00241287 41.0526 0.210526 4.39 0.368421 125.068 12.4014 0.315789
1 29 0.242676 2 0.000919723 97.5862 0.0344828 0.860345 0.517241 10.8414 9.63281 0.482759
-1 11 0.807331 0 0.000760346 141.818 0 2.33364 0.454545 51.2818 9.83398 0.727273
1 25 0.286518 0 0.000113342 171.2 0 -1.0448 0.56 29.696 7.94531 0.12
1 25 0.352583 2 0.00118853 78.4 0.12 -0.0792 0.4 39.424 10.9868 0.36
1 16 0.413213 2 0.00165195 146.25 0 -1.06687 0.6875 12.225 9.76953 0.375
1 19 0.583596 3 0.00207276 149.474 0 -0.189474 0.578947 6.20526 11.1567 0.842105
1 12 0.558335 3 0.0027487 170 0 3.3 0.5 34.1917 12.5776 0
1 27 0.202821 6 0.00190089 65.1852 0.111111 1.33407 0.37037 6.68519 10.8987 0.740741
1 21 0.398019 1 0.000897896 106.667 0.0952381 -1.10238 0.52381 -21.8905 8.91309 0
1 16 0.351917 1 0.000706317 170.625 0 -1.43438 0.5 32.9562 10.0254 0.1875
-1 28 0.476894 7 0.00208978 111.429 0.142857 1.87857 0.392857 55.0143 12.5981 0.642857
-1 7 0.270575 -5 -0.0067998 28.5714 0 5.71143 0.285714 -3.55714 2.5166 0
-1 11 0.619128 1 0.00142016 177.273 0.0909091 0.530909 0.545455 49.0364 10.4414 0.636364
-1 22 0.346957 5 0.00246169 160 0 0.369091 0.590909 -0.995455 10.958 0.772727
-1 24 0.523833 0 -0.000323121 65 0.125 2.70292 0.208333 55.5375 4.88379 0.791667
-1 20 0.335511 -2 -0.000920697 93 0.15 0.717 0.6 6.87 3.5625 0.75
1 17 0.394418 1 0.000605634 143.529 0.0588235 -0.564706 0.529412 3.88235 8.74902 0.352941
-1 11 0.794922 2 0.00149006 97.2727 0.272727 1.13727 0.545455 17.8 11.4004 0.545455
-1 9 0.205193 0 0.000329981 32.2222 0 1.30222 0.111111 -25.6778 7.95312 0
1 34 0.147209 3 0.00102979 40 0.176471 1.19824 0.205882 84.1559 10.8618 0
1 13 0.359378 2 0.00160748 22.3077 0.461538 0.690769 0.153846 58.3 11.5723 0
1 31 0.337406 1 0.000584285 113.226 0 0.549032 0.419355 15.8871 8.87012 0.580645
1 37 0.11448 3 0.00101428 102.973 0.027027 0.133784 0.486486 8.64054 10.0654 0.702703
-1 15 0.325342 0 -2.79331e-06 78 0.266667 0.346 0.2 27.9533 6.5 0
1 13 0.755552 3 0.00271597 180 0.0769231 -0.936923 0.538462 -6.85385 11.1567 0.846154
-1 7 0.801483 4 0.00436962 0 0.285714 8.65286 0 254.057 12.5845 0
1 31 0.0485971 1 0.000480958 90.9677 0.0645161 0.284516 0.483871 26.3452 7.82739 0
1 18 0.624546 5 0.00275593 108.333 0.111111 2.41722 0.333333 51.3944 11.4819 0.777778
1 27 0.3094 3 0.0011467 115.926 0.037037 -0.0233333 0.407407 -0.677778 10.4084 0.592593
-1 20 0.559285 2 0.00139629 199.5 0 -0.1785 0.55 82.045 12.4014 0.4
1 13 0.962548 3 0.00232449 112.308 0.153846 3.48923 0.461538 18.7 11.8755 0.846154
1 37 0.159206 4 0.00129243 105.676 0.0540541 0.540811 0.513514 9.50811 10.9575 0.540541
1 20 0.361125 2 0.00135437 107.5 0.1 -1.134 0.65 15.37 9.76953 0.35
-1 6 0.0732538 0 3.18032e-05 16.6667 0.5 -1.01167 0.5 8.33333 7.07617 0
-1 28 0.292573 7 0.00208978 111.429 0.142857 1.87857 0.392857 48.2786 12.5981 0.678571
1 18 0.437307 4 0.00200624 124.444 0.0555556 -0.440556 0.555556 18.8333 11.1567 0.666667
1 38 0.163035 7 0.00176384 74.2105 0.0526316 2.36921 0.421053 38.5237 10.8965 0
-1 21 0.246362 8 0.00334988 0 0.047619 5.94952 0.047619 180.448 12.8843 0.0952381
-1 6 0.134505 2 0.00378635 65 0.166667 2.38167 0.333333 -5.61667 10.9868 0
-1 38 0.105353 3 0.000926691 38.6842 0.105263 1.41895 0.421053 63.7316 8.40894 0.157895
1 16 0.433623 0 0.000612158 188.75 0.0625 -1.99563 0.5625 0.1875 10.0254 0.0625
1 21 0.353344 0 0.000442393 134.286 0.047619 0.249048 0.428571 -21.8905 9.72949 0.333333
-1 6 0.747626 3 0.00518369 16.6667 0 9.48833 0.166667 170.967 12.5776 0
-1 24 1.07533 10 0.00341746 137.917 0.0833333 4.035 0.375 102.046 12.5886 0.708333
-1 31 0.456907 0 -0.000263419 88.0645 0.0322581 3.20645 0.225806 73.6 4.99561 0.806452
-1 9 0.213589 3 0.00373249 130 0 3.18333 0.444444 -0.544444 12.1562 0
-1 39 0.273187 -2 -0.000645742 120 0.0769231 2.00667 0.384615 4.86923 4.16846 0.74359
-1 9 0.672866 5 0.00519313 64.4444 0 6.86222 0.222222 53.6667 12.5913 0
-1 20 0.289594 -3 -0.00132661 87.5 0 3.915 0.25 48.02 3.78662 0.1
1 37 0.172668 3 0.00102975 105.405 0.027027 0.355946 0.459459 4.9 10.0654 0.378378
-1 12 0.369565 3 0.00308328 178.333 0 -0.62 0.5 -35.6833 11.1567 0
1 26 0.240473 5 0.0021492 120 0.0384615 0.531154 0.423077 4.32692 11.374 0.0769231
1 24 0.230605 1 0.000481258 150 0.0416667 -0.982917 0.541667 33.6583 9.83984 0.0833333
-1 22 0.700856 4 0.00177499 119.545 0.136364 2.41182 0.409091 52.7091 11.5752 0.5
-1 28 0.436273 -2 -0.000831662 55.7143 0.107143 3.19893 0.178571 81.3107 4.41187 0.821429
1 13 0.587242 0 0.000712574 202.308 0.0769231 -1.54615 0.615385 32.3308 10.7422 0
1 40 0.295439 6 0.0014558 75.5 0.05 2.2165 0.4 43.3075 9.74707 0.025
1 12 0.508516 2 0.00150141 97.5 0.0833333 0.600833 0.333333 -0.308333 11.4004 0
-1 3 0.618149 0 -1.20355e-05 96.6667 0 1.72333 0.333333 -71.7333 6 0.666667
1 23 0.371205 5 0.002236 110.435 0 -0.132609 0.391304 -0.86087 10.8584 0.347826
1 24 0.362267 3 0.00152137 114.167 0.125 -1.02208 0.666667 30.1208 10.2651 0.541667
-1 4 0.222096 1 0.00303626 0 0.5 7.53 0 -95.9 10.1943 0
1 28 0.223437 2 0.000998778 115 0 0.2275 0.5 -13.9179 9.63281 0.535714
-1 6 0.76876 1 0.00273473 81.6667 0.166667 1.745 0.333333 89.65 11.4004 0
-1 5 0.603384 0 -4.51971e-06 78 0.2 2 0.4 76.82 6.75 0
1 15 0.604178 4 0.0029036 214.667 0 -0.332 0.666667 -0.466667 11.752 0.866667
-1 38 0.167837 4 0.000984906 84.7368 0.0789474 1.61053 0.368421 9.1 10.7344 0.368421
1 27 0.255177 4 0.00145467 126.667 0.037037 0.0959259 0.481481 31.6519 11.6768 0.481481
-1 12 0.432483 1 0.0013062 121.667 0.0833333 1.48667 0.583333 91.6917 8.94629 0.416667
-1 35 0.13812 3 0.00100412 61.4286 0.171429 1.17543 0.285714 14.4086 10.3219 0.0857143
1 14 0.359057 2 0.00202379 195.714 0 -0.962143 0.714286 10.9143 10.9868 0.714286
-1 19 0.509883 6 0.00301444 92.6316 0.210526 0.108421 0.526316 9.04211 11.0742 0.736842
1 24 0.380638 3 0.00148678 113.75 0.0833333 -0.241667 0.583333 6.99583 10.2651 0.291667
-1 23 0.497692 4 0.00166944 118.261 0.173913 1.81739 0.391304 25.9478 12.1299 0.217391
